;Emissions DM;Emissions OM;H_ice;H_plb;H_source;P_ice;P_ice_no_bonus;P_ice_with_bonus;P_in_hp;P_source;P_spotmarket;Q_demand;Q_ice;Q_out_hp;Q_plb;enw_to_spotmarket
2019-03-09 17:00:00;0.7506000483800973;0.49005173015711356;0.0;0.0;0.0;0.0;0.0;0.0;1.0891828289976717;1.0891828289976717;0.0;3.698572801;0.0;3.698572801;0.0;0.0
2019-03-09 18:00:00;0.775688699760142;0.5509333397562279;0.0;0.0;0.0;0.0;0.0;0.0;1.1273557995661159;1.1273557995661159;0.0;3.851127785;0.0;3.851127785;0.0;0.0
2019-03-09 19:00:00;0.7553410350722629;0.5520964767262169;0.0;0.0;0.0;0.0;0.0;0.0;1.1023559588213987;1.1023559588213987;0.0;3.751218078;0.0;3.751218078;0.0;0.0
2019-03-09 20:00:00;0.7387724343732957;0.5394901858456798;0.0;0.0;0.0;0.0;0.0;0.0;1.080919238147209;1.080919238147209;0.0;3.665548073;0.0;3.665548073;0.0;0.0
2019-03-09 21:00:00;0.7209429773458188;0.5138499458032304;0.0;0.0;0.0;0.0;0.0;0.0;1.061870554754859;1.061870554754859;0.0;3.589421653;0.0;3.589421653;0.0;0.0
2019-03-09 22:00:00;0.721434789496516;0.5004013142179965;0.0;0.0;0.0;0.0;0.0;0.0;1.0690185721706675;1.0690185721706675;0.0;3.617988088;0.0;3.617988088;0.0;0.0
2019-03-09 23:00:00;0.695944659979989;0.476065134957314;0.0;0.0;0.0;0.0;0.0;0.0;1.0685602219796992;1.0685602219796992;0.0;3.616156331;0.0;3.616156331;0.0;0.0
2019-03-10 00:00:00;0.6235715757567204;0.304718733381867;0.0;0.0;0.0;0.0;0.0;0.0;1.072519890331735;1.072519890331735;0.0;3.631980804;0.0;3.631980804;0.0;0.0
2019-03-10 01:00:00;0.62841786668564;0.3137720882065602;0.0;0.0;0.0;0.0;0.0;0.0;1.0837718614608565;1.0837718614608565;0.0;3.676948336;0.0;3.676948336;0.0;0.0
2019-03-10 02:00:00;0.6546834006129764;0.33521996878026933;0.0;0.0;0.0;0.0;0.0;0.0;1.1164475438503758;1.1164475438503758;0.0;3.807533882;0.0;3.807533882;0.0;0.0
2019-03-10 03:00:00;0.6764169616952628;0.35850120785746886;0.0;0.0;0.0;0.0;0.0;0.0;1.1429116704232487;1.1429116704232487;0.0;3.913295481;0.0;3.913295481;0.0;0.0
2019-03-10 04:00:00;0.7038284760508775;0.3916636669335728;0.0;0.0;0.0;0.0;0.0;0.0;1.1589613530149463;1.1589613530149463;0.0;3.977436653;0.0;3.977436653;0.0;0.0
2019-03-10 05:00:00;0.7261014098567317;0.4293518281549945;0.0;0.0;0.0;0.0;0.0;0.0;1.1750925336750007;1.1750925336750007;0.0;4.041903525;0.0;4.041903525;0.0;0.0
2019-03-10 06:00:00;0.7517978649499202;0.4654416879199721;0.0;0.0;0.0;0.0;0.0;0.0;1.2001982215686198;1.2001982215686198;0.0;4.142236241;0.0;4.142236241;0.0;0.0
2019-03-10 07:00:00;0.7902261065620296;0.49486574821533075;0.0;0.008943107077075714;0.008943107077075714;0.0;0.0;0.0;1.243507787;1.243507787;0.0;4.323815135;0.0;4.315319183276778;0.008495951723221928;0.0
2019-03-10 08:00:00;-0.007999898914464731;0.5522064655395773;7.095226096087522;0.0;7.095226096087522;3.0205276740000007;3.0205276740000007;0.0;0.759061589080161;0.0;2.2614660849198396;4.92470867;2.689175811844646;2.2355328581553544;0.0;2.2614660849198396
2019-03-10 09:00:00;-0.050426166828832164;0.5530759456172895;7.095226096087522;0.0;7.095226096087522;3.0205276740000007;3.0205276740000007;0.0;0.6801971902209022;0.0;2.3403304837790984;4.594988486;2.6891758118446463;1.9058126741553538;0.0;2.3403304837790984
2019-03-10 10:00:00;0.6411885566881221;0.37732939394700804;0.0;0.0;0.0;0.0;0.0;0.0;1.0121792127295048;1.0121792127295048;0.0;3.341312454;0.0;3.341312454;0.0;0.0
2019-03-10 11:00:00;-0.631681565033928;0.3343296474036539;8.228941533720583;0.0;8.228941533720583;3.6020082314015314;3.6020082314015314;0.0;0.0;0.0;3.6020082314015314;3.020024037;3.020024037;0.0;0.0;3.6020082314015314
2019-03-10 12:00:00;0.5648428736987896;0.3211261071204929;0.0;0.0;0.0;0.0;0.0;0.0;0.8985527146888486;0.8985527146888486;0.0;2.892750472;0.0;2.892750472;0.0;0.0
2019-03-10 13:00:00;0.5521958056210764;0.3182127166550466;0.0;0.0;0.0;0.0;0.0;0.0;0.8819794702482743;0.8819794702482743;0.0;2.827324471;0.0;2.827324471;0.0;0.0
2019-03-10 14:00:00;0.5639694761774549;0.34611739516332723;0.0;0.0;0.0;0.0;0.0;0.0;0.8960209957620757;0.8960209957620757;0.0;2.926618197;0.0;2.926618197;0.0;0.0
2019-03-10 15:00:00;0.5677081235253191;0.384196339562486;0.0;0.0;0.0;0.0;0.0;0.0;0.8927254275693313;0.8927254275693313;0.0;2.913447743;0.0;2.913447743;0.0;0.0
2019-03-10 16:00:00;0.6234949685346315;0.46143814766038393;0.0;0.0;0.0;0.0;0.0;0.0;0.9722924156322844;0.9722924156322844;0.0;3.183851817;0.0;3.183851817;0.0;0.0
2019-03-10 17:00:00;0.6508604103753605;0.5194198360465108;0.0;0.0;0.0;0.0;0.0;0.0;1.0135980816371315;1.0135980816371315;0.0;3.346913706;0.0;3.346913706;0.0;0.0
2019-03-10 18:00:00;0.6625676555130862;0.5369224110659694;0.0;0.0;0.0;0.0;0.0;0.0;1.0302410305646887;1.0302410305646887;0.0;3.463016988;0.0;3.463016988;0.0;0.0
2019-03-10 19:00:00;-0.8711948463412897;-0.34432018707446077;9.777839470615579;0.0;9.777839470615579;4.3964351270819355;4.3964351270819355;0.0;0.0;0.0;4.3964351270819355;3.472033524;3.472033524;0.0;0.0;4.3964351270819355
2019-03-10 20:00:00;0.6426790969618035;0.5193838098780734;0.0;0.0;0.0;0.0;0.0;0.0;0.9998706612893742;0.9998706612893742;0.0;3.341644427;0.0;3.341644427;0.0;0.0
2019-03-10 21:00:00;0.6495524768719392;0.5191866399669609;0.0;0.0;0.0;0.0;0.0;0.0;1.0228238293079353;1.0228238293079353;0.0;3.433374783;0.0;3.433374783;0.0;0.0
2019-03-10 22:00:00;0.6485548841142101;0.5035969810493438;0.0;0.0;0.0;0.0;0.0;0.0;1.0320938707572824;1.0320938707572824;0.0;3.470421704;0.0;3.470421704;0.0;0.0
2019-03-10 23:00:00;0.6567498058774383;0.5013859239412384;0.0;0.0;0.0;0.0;0.0;0.0;1.043713709954222;1.043713709954222;0.0;3.516859389;0.0;3.516859389;0.0;0.0
2019-03-11 00:00:00;0.5909763137055358;0.25933248148068017;0.0;0.0;0.0;0.0;0.0;0.0;1.04924941607735;1.04924941607735;0.0;3.538982361;0.0;3.538982361;0.0;0.0
2019-03-11 01:00:00;0.6056805576545418;0.26677704570409827;0.0;0.0;0.0;0.0;0.0;0.0;1.0694072844266655;1.0694072844266655;0.0;3.619541543;0.0;3.619541543;0.0;0.0
2019-03-11 02:00:00;0.6336789965979224;0.27775079247551243;0.0;0.0;0.0;0.0;0.0;0.0;1.1118989334732388;1.1118989334732388;0.0;3.789355753;0.0;3.789355753;0.0;0.0
2019-03-11 03:00:00;0.7230480633095923;0.31752491882988915;0.0;0.0;0.0;0.0;0.0;0.0;1.245110164896857;1.245110164896857;0.0;4.201426256;0.0;4.201426256;0.0;0.0
2019-03-11 04:00:00;0.812841581200699;0.4020127835132844;0.0;0.303033772275964;0.303033772275964;0.0;0.0;0.0;1.302456657;1.3024566570000002;0.0;4.588878923;0.0;4.300996839337834;0.28788208366216583;0.0
2019-03-11 05:00:00;0.9207716497590986;0.5352410589605264;0.0;0.8524997186744704;0.8524997186744704;0.0;0.0;0.0;1.333365807;1.333365807;0.0;5.104229248;0.0;4.294354515259253;0.809874732740747;0.0
2019-03-11 06:00:00;-0.30136766952228466;1.0938274514944588;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.7946084589387798;2.220446049250313e-16;4.84144183006122;6.316861466;4.177344253612333;2.139517212387667;0.0;4.84144183006122
2019-03-11 07:00:00;-0.3343455912847295;1.0495700162490254;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.7697325238982158;0.0;4.866317765101784;6.174513093;4.177344253612333;1.9971688393876672;0.0;4.866317765101784
2019-03-11 08:00:00;-0.537684559338222;0.8276376213660046;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.5285781060000002;0.0;5.107472183;5.239067481;3.999073885125604;1.2399935958743962;0.0;5.107472183
2019-03-11 09:00:00;-1.0326060327779065;0.44570485505880564;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;4.133742781;4.133742781;0.0;0.0;5.636050289
2019-03-11 10:00:00;-1.0915000755380198;0.3414718142826936;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.616901502;3.616901502;0.0;0.0;5.636050289
2019-03-11 11:00:00;-0.7501034923563392;0.26126202145856237;9.19248512059849;0.0;9.19248512059849;4.096207960346016;4.096207960346016;0.0;0.0;0.0;4.096207960346016;3.301211604;3.301211604;0.0;0.0;4.096207960346016
2019-03-11 12:00:00;-0.5989262067517294;0.20331207216877623;7.893223417074472;0.0;7.893223417074472;3.429819028434749;3.429819028434749;0.0;0.0;0.0;3.4298190284347485;2.922052589;2.922052589;0.0;0.0;3.4298190284347485
2019-03-11 13:00:00;-0.5278182194038541;0.14041888174695205;7.208394651578214;0.0;7.208394651578214;3.078571617429438;3.078571617429438;0.0;0.0;0.0;3.078571617429438;2.722201397;2.722201397;0.0;0.0;3.078571617429438
2019-03-11 14:00:00;-0.5411068664782654;0.05552378963058069;7.095226096087522;0.0;7.095226096087522;3.020527674;3.020527674;0.0;0.0;0.0;3.020527674;2.593280316;2.593280316;0.0;0.0;3.020527674
2019-03-11 15:00:00;-0.5559160424615699;-0.02666873735232267;7.095226096087522;0.0;7.095226096087522;3.0205276739999998;3.0205276739999998;0.0;0.0;0.0;3.0205276739999998;2.623109678;2.623109678;0.0;0.0;3.0205276739999998
2019-03-11 16:00:00;-0.5652288276675781;-0.060673448258145024;7.095226096087522;0.0;7.095226096087522;3.020527674;3.020527674;0.0;0.0;0.0;3.020527674;2.657512332;2.657512332;0.0;0.0;3.020527674
2019-03-11 17:00:00;-1.2625554135599812;-0.2625672651517452;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;2.928022976;2.928022976;0.0;0.0;5.636050289
2019-03-11 18:00:00;-1.2335192602459935;-0.16051722446197036;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.161388455;3.161388455;0.0;0.0;5.636050289
2019-03-11 19:00:00;-1.214736592869174;-0.1082501848968711;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.188279484;3.188279484;0.0;0.0;5.636050289
2019-03-11 20:00:00;-1.2252350328240023;-0.06824289045426557;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.225627043;3.225627043;0.0;0.0;5.636050289
2019-03-11 21:00:00;-1.22358570470348;-0.05897381960477466;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.210417507;3.210417507;0.0;0.0;5.636050289
2019-03-11 22:00:00;-1.1922020293591675;0.04694724077709411;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.107939587;3.107939587;0.0;0.0;5.636050289
2019-03-11 23:00:00;-1.1057680130110872;0.1912889854486619;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.228910799;3.228910799;0.0;0.0;5.636050289
2019-03-12 00:00:00;-1.0978540810036461;-0.41334537928498594;9.01665066291847;0.0;9.01665066291847;4.0060227912389985;4.0060227912389985;0.0;0.0;0.0;4.0060227912389985;3.249898447;3.249898447;0.0;0.0;4.0060227912389985
2019-03-12 01:00:00;-1.158910933941886;-0.483031478050284;9.332683645743938;0.0;9.332683645743938;4.168115525368371;4.168115525368371;0.0;0.0;0.0;4.168115525368371;3.342125251;3.342125251;0.0;0.0;4.168115525368371
2019-03-12 02:00:00;-1.2153121014603745;-0.5054830752790622;9.680845302690422;0.0;9.680845302690422;4.346686997209444;4.346686997209444;0.0;0.0;0.0;4.346686997209444;3.443728054;3.443728054;0.0;0.0;4.346686997209444
2019-03-12 03:00:00;-1.3048931907929235;-0.5731286723092386;10.235612408089617;0.0;10.235612408089617;4.6312260225834345;4.6312260225834345;0.0;0.0;0.0;4.6312260225834345;3.605623805;3.605623805;0.0;0.0;4.6312260225834345
2019-03-12 04:00:00;-0.3937934274458299;-0.01285622675762843;7.095226096087524;0.0;7.095226096087524;3.020527674000001;3.020527674000001;0.0;0.5225605368227764;0.0;2.4979671371772247;4.048435298;2.6891758118446463;1.359259486155354;0.0;2.4979671371772247
2019-03-12 05:00:00;-0.961854616909259;-0.3935556811199423;10.06818297958177;0.0;10.06818297958177;4.545351777440032;4.545351777440032;0.0;0.4986388239999999;4.440892098500626e-16;4.046712953440032;4.781617033;3.55676345837171;1.2248535746282898;0.0;4.046712953440032
2019-03-12 06:00:00;-1.135491910877096;-0.5072507910544952;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.7503805445167041;0.0;4.8856697444832955;6.192878227;4.177344253612333;2.015533973387667;0.0;4.8856697444832955
2019-03-12 07:00:00;-1.1047868023244898;-0.47708174567962036;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.783770584725321;0.0;4.852279704274679;6.22159597;4.177344253612333;2.0442517163876675;0.0;4.852279704274679
2019-03-12 08:00:00;-1.487246854098855;-0.7007710755935515;12.194723109976993;0.880079119355438;13.07480222933243;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;5.013419417;4.1773442536123335;0.0;0.8360751633876662;5.636050289
2019-03-12 09:00:00;-1.6818277041967753;-0.7651539281248536;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.961204342;3.961204342;0.0;0.0;5.636050289
2019-03-12 10:00:00;-1.714397587773313;-0.6252836003105662;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;3.665914314;3.665914314;0.0;0.0;5.636050289
2019-03-12 11:00:00;-1.3440863746508582;-0.3524035926886153;10.03534213449262;0.0;10.03534213449262;4.528507768552011;4.528507768552011;0.0;0.0;0.0;4.528507768552011;3.547179629;3.547179629;0.0;0.0;4.528507768552011
2019-03-12 12:00:00;-1.3571964784614394;-0.3039156819822635;10.113182789241696;0.0;10.113182789241696;4.568432096835386;4.568432096835386;0.0;0.0;0.0;4.568432096835386;3.569895596;3.569895596;0.0;0.0;4.568432096835386
2019-03-12 13:00:00;0.8269129339800444;0.5712558825127809;0.0;0.0;0.0;0.0;0.0;0.0;1.116438188462658;1.116438188462658;0.0;3.807496494;0.0;3.807496494;0.0;0.0
2019-03-12 14:00:00;0.8708824723208902;0.6153013708477162;0.0;0.0;0.0;0.0;0.0;0.0;1.1775038733489611;1.1775038733489611;0.0;4.051540236;0.0;4.051540236;0.0;0.0
2019-03-12 15:00:00;-0.36633041103887476;0.10925704691520566;7.095226096087522;0.0;7.095226096087522;3.0205276739999998;3.0205276739999998;0.0;0.573192235421986;4.440892098500626e-16;2.447335438578014;4.325636716;2.6891758118446445;1.6364609041553555;0.0;2.447335438578014
2019-03-12 16:00:00;-0.3044080040195649;0.14463103388650023;7.095226096087529;0.0;7.095226096087529;3.020527674000004;3.020527674000004;0.0;0.6383692496210972;0.0;2.3821584243789053;4.524301691;2.6891758118446463;1.8351258791553535;0.0;2.3821584243789053
2019-03-12 17:00:00;-1.5333168964513177;-0.419287226952469;12.194723109976993;0.6271393835659658;12.821862493542959;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;4.773126668;4.177344253612333;0.0;0.5957824143876675;5.636050289
2019-03-12 18:00:00;-1.4956591840857767;-0.34634732126116186;12.194723109976993;0.7586319519870184;12.953355061964011;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;4.898044608;4.177344253612333;0.0;0.7207003543876676;5.636050289
2019-03-12 19:00:00;-1.5410783822149967;-0.3854068428966513;11.536260623733734;0.0;11.536260623733734;5.298326094004384;5.298326094004384;0.0;0.0;0.0;5.298326094004383;3.985187441;3.985187441;0.0;0.0;5.298326094004383
2019-03-12 20:00:00;-1.2094234887332938;-0.21415865579140703;9.40132623293535;0.0;9.40132623293535;4.203322181762569;4.203322181762569;0.0;0.0;0.0;4.203322181762569;3.362156978;3.362156978;0.0;0.0;4.203322181762569
2019-03-12 21:00:00;0.7311071577869539;0.4838605649211134;0.0;0.0;0.0;0.0;0.0;0.0;0.9956042043813031;0.9956042043813031;0.0;3.3245939;0.0;3.3245939;0.0;0.0
2019-03-12 22:00:00;0.7570813605770862;0.48773675559713164;0.0;0.0;0.0;0.0;0.0;0.0;1.0414166975709778;1.0414166975709778;0.0;3.456732927;0.0;3.456732927;0.0;0.0
2019-03-12 23:00:00;0.7486113837289775;0.4730935016441771;0.0;0.0;0.0;0.0;0.0;0.0;1.0410585434235138;1.0410585434235138;0.0;3.506248245;0.0;3.506248245;0.0;0.0
2019-03-13 00:00:00;0.6241428707189203;0.22271838884219508;0.0;0.0;0.0;0.0;0.0;0.0;1.0651998204977775;1.0651998204977775;0.0;3.55062128;0.0;3.55062128;0.0;0.0
2019-03-13 01:00:00;0.630170794937685;0.22616092594563442;0.0;0.0;0.0;0.0;0.0;0.0;1.0730327248714906;1.0730327248714906;0.0;3.634030303;0.0;3.634030303;0.0;0.0
2019-03-13 02:00:00;0.6420067977920545;0.22991739729467567;0.0;0.0;0.0;0.0;0.0;0.0;1.088117339216293;1.088117339216293;0.0;3.694314663;0.0;3.694314663;0.0;0.0
2019-03-13 03:00:00;0.6531193762571292;0.23341123458173735;0.0;0.0;0.0;0.0;0.0;0.0;1.118509831823548;1.118509831823548;0.0;3.761072581;0.0;3.761072581;0.0;0.0
2019-03-13 04:00:00;0.6833234552002497;0.2497536722540637;0.0;0.0;0.0;0.0;0.0;0.0;1.1910499951326887;1.1910499951326887;0.0;3.990590631;0.0;3.990590631;0.0;0.0
2019-03-13 05:00:00;0.8184394642802713;0.3632952268895212;0.0;0.38210675985432935;0.38210675985432935;0.0;0.0;0.0;1.287002082;1.287002082;0.0;4.667413462;0.0;4.304412040138387;0.3630014218616129;0.0
2019-03-13 06:00:00;0.2674510764077094;0.9430789273121918;7.095226096087522;0.0;7.095226096087522;3.020527674;3.020527674;0.0;1.0737529380186897;0.0;1.9467747359813106;5.926682193;2.689175811844645;3.2375063811553555;0.0;1.9467747359813106
2019-03-13 07:00:00;-0.4700088563773215;1.196905759810616;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.8263880771706169;0.0;4.809662211829383;6.334544905;4.177344253612333;2.157200651387667;0.0;4.809662211829383
2019-03-13 08:00:00;0.14472525952139503;0.9285097309119252;7.095226096087522;0.0;7.095226096087522;3.0205276740000007;3.0205276740000007;0.0;0.9190477972159491;0.0;2.1014798767840515;5.257734918;2.6891758118446463;2.5685591061553534;0.0;2.1014798767840515
2019-03-13 09:00:00;0.6687989829537719;0.2365568558494465;0.0;0.0;0.0;0.0;0.0;0.0;1.1334085377147398;1.1334085377147398;0.0;3.71266448;0.0;3.71266448;0.0;0.0
2019-03-13 10:00:00;0.6047261744040529;0.20559777498668216;0.0;0.0;0.0;0.0;0.0;0.0;1.0534209263680068;1.0534209263680068;0.0;3.504121879;0.0;3.504121879;0.0;0.0
2019-03-13 11:00:00;0.606279836030477;0.20580364407782953;0.0;0.0;0.0;0.0;0.0;0.0;1.0475043199897687;1.0475043199897687;0.0;3.480764962;0.0;3.480764962;0.0;0.0
2019-03-13 12:00:00;0.6495678578322595;0.2177632752646961;0.0;0.0;0.0;0.0;0.0;0.0;1.1212705719158338;1.1212705719158338;0.0;3.771971122;0.0;3.771971122;0.0;0.0
2019-03-13 13:00:00;0.6847369061566106;0.2276112627429673;0.0;0.0;0.0;0.0;0.0;0.0;1.1779898089513972;1.1779898089513972;0.0;3.995880983;0.0;3.995880983;0.0;0.0
2019-03-13 14:00:00;0.69173890002;0.236703360266202;0.0;0.0;0.0;0.0;0.0;0.0;1.1907169955601424;1.1907169955601424;0.0;4.046123947;0.0;4.046123947;0.0;0.0
2019-03-13 15:00:00;0.6654718600345579;0.23895032268472433;0.0;0.0;0.0;0.0;0.0;0.0;1.1315745395188026;1.1315745395188026;0.0;3.812647973;0.0;3.812647973;0.0;0.0
2019-03-13 16:00:00;0.7055672655585599;0.2733829631378791;0.0;0.0;0.0;0.0;0.0;0.0;1.180108710748139;1.180108710748139;0.0;3.892585541;0.0;3.892585541;0.0;0.0
2019-03-13 17:00:00;0.011702308766311287;0.8225683515890538;7.095226096087522;0.0;7.095226096087522;3.0205276739999998;3.0205276739999998;0.0;0.6966256429714679;2.220446049250313e-16;2.323902031028532;4.570212802;2.6891758118446445;1.8810369901553559;0.0;2.323902031028532
2019-03-13 18:00:00;-0.6526654692048344;1.0767028886520047;12.10657516971096;0.0;12.10657516971096;5.590839372981514;5.590839372981514;0.0;0.5518548480000001;0.0;5.0389845249815135;5.400433604;4.151620347400908;1.2488132565990915;0.0;5.0389845249815135
2019-03-13 19:00:00;-0.5184760484139188;1.0173319127684897;10.872583638823052;0.0;10.872583638823052;4.957927392257733;4.957927392257733;0.0;0.5633178419999999;0.0;4.394609550257733;5.043504556;3.791508899414132;1.2519956565858683;0.0;4.394609550257733
2019-03-13 20:00:00;0.6680363507784566;0.28250174783897414;0.0;0.0;0.0;0.0;0.0;0.0;1.0927909634992599;1.0927909634992599;0.0;3.453301177;0.0;3.453301177;0.0;0.0
2019-03-13 21:00:00;0.5185983357869344;0.21733840473229957;0.0;0.0;0.0;0.0;0.0;0.0;0.8545733825918104;0.8545733825918104;0.0;2.719133783;0.0;2.719133783;0.0;0.0
2019-03-13 22:00:00;0.47661698142343556;0.19616450012202297;0.0;0.0;0.0;0.0;0.0;0.0;0.7925878610601069;0.7925878610601069;0.0;2.474434273;0.0;2.474434273;0.0;0.0
2019-03-13 23:00:00;0.48340540132593157;0.1926519459291551;0.0;0.0;0.0;0.0;0.0;0.0;0.8218735151064056;0.8218735151064056;0.0;2.590044903;0.0;2.590044903;0.0;0.0
2019-03-14 00:00:00;0.4853260684056858;0.18594507189771753;0.0;0.0;0.0;0.0;0.0;0.0;0.8737809405958958;0.8737809405958958;0.0;2.837737735;0.0;2.837737735;0.0;0.0
2019-03-14 01:00:00;0.5240289117367081;0.2030598504787556;0.0;0.0;0.0;0.0;0.0;0.0;0.9441292637253966;0.9441292637253966;0.0;3.11887874;0.0;3.11887874;0.0;0.0
2019-03-14 02:00:00;0.5646058194538665;0.21960058718329573;0.0;0.0;0.0;0.0;0.0;0.0;1.0182482827807755;1.0182482827807755;0.0;3.415089006;0.0;3.415089006;0.0;0.0
2019-03-14 03:00:00;0.5862267231442152;0.22810057458942462;0.0;0.0;0.0;0.0;0.0;0.0;1.0580279098219834;1.0580279098219834;0.0;3.574064854;0.0;3.574064854;0.0;0.0
2019-03-14 04:00:00;0.6055189274457503;0.23625484369842906;0.0;0.0;0.0;0.0;0.0;0.0;1.092084794549868;1.092084794549868;0.0;3.710170256;0.0;3.710170256;0.0;0.0
2019-03-14 05:00:00;0.7197251453430272;0.2920496440251205;0.0;0.0;0.0;0.0;0.0;0.0;1.2613075311769884;1.2613075311769884;0.0;4.264596273;0.0;4.264596273;0.0;0.0
2019-03-14 06:00:00;-0.5802058134036732;1.0919337989321776;12.113791049223726;0.0;12.113791049223726;5.5945403842775985;5.5945403842775985;0.0;0.498638824;0.0;5.095901560277598;5.378579707;4.15372613237171;1.2248535746282903;0.0;5.095901560277598
2019-03-14 07:00:00;-0.5745111588933063;1.0873482585393235;12.194723109976993;0.0;12.194723109976993;5.636050289;5.636050289;0.0;0.6600046175386544;0.0;4.976045671461345;5.852774403;4.177344253612333;1.675430149387667;0.0;4.976045671461345
2019-03-14 08:00:00;-0.8370606661690783;1.1113901543990707;12.194723109976993;0.747546147776491;12.942269257753484;5.636050289;5.636050289;0.0;0.0;0.0;5.636050289;4.887513094;4.1773442536123335;0.0;0.7101688403876665;5.636050289
2019-03-14 09:00:00;-0.7826746087570888;0.957839555123497;10.620517587126095;0.0;10.620517587126095;4.828643179149761;4.828643179149761;0.0;0.0;0.0;4.828643179149761;3.717949342;3.717949342;0.0;0.0;4.828643179149761
2019-03-14 10:00:00;-0.6324168715918639;0.9053477310719358;9.442736143890135;0.0;9.442736143890135;4.224561248731797;4.224561248731797;0.0;0.0;0.0;4.224561248731797;3.374241488;3.374241488;0.0;0.0;4.224561248731797
2019-03-14 11:00:00;-0.6367613358530428;0.9127197799254839;9.40891815445788;0.0;9.40891815445788;4.2072160643120435;4.2072160643120435;0.0;0.0;0.0;4.2072160643120435;3.364372502;3.364372502;0.0;0.0;4.2072160643120435
2019-03-14 12:00:00;-0.6959030570439482;0.9438285071624584;9.969470046068345;0.0;9.969470046068345;4.494722095866704;4.494722095866704;0.0;0.0;0.0;4.494722095866704;3.527956407;3.527956407;0.0;0.0;4.494722095866704
2019-03-14 13:00:00;-0.7550572194854874;0.9473500344022179;10.42957427273323;0.0;10.42957427273323;4.730708705295314;4.730708705295314;0.0;0.0;0.0;4.730708705295314;3.66222702;3.66222702;0.0;0.0;4.730708705295314
2019-03-14 14:00:00;-0.8066551659990382;0.9482854977465742;10.686620884835797;4.674623261579606e-16;10.686620884835797;4.862547438651216;4.862547438651216;0.0;0.0;8.881784197001252e-16;4.862547438651217;3.7372400370000003;3.737240037;0.0;4.440892098500626e-16;4.862547438651217
2019-03-14 15:00:00;-0.7964279953228592;0.93789655622073;10.668782375541431;0.0;10.668782375541431;4.853398100128177;4.853398100128177;0.0;0.0;0.0;4.853398100128177;3.732034287;3.732034287;0.0;0.0;4.853398100128177
2019-03-14 16:00:00;0.6704741484980522;0.2801074077515152;0.0;0.0;0.0;0.0;0.0;0.0;1.0987525744012443;1.0987525744012443;0.0;3.736817463;0.0;3.736817463;0.0;0.0
2019-03-14 17:00:00;-0.7765730674911633;0.8697474712636242;10.414255424820647;0.0;10.414255424820647;4.722851696448759;4.722851696448759;0.0;0.0;0.0;4.722851696448759;3.657756574;3.657756574;0.0;0.0;4.722851696448759
2019-03-14 18:00:00;-0.8360452627787405;0.8820881575462107;11.039939389850208;0.0;11.039939389850208;5.04376384835715;5.04376384835715;0.0;0.0;0.0;5.04376384835715;3.840347745;3.840347745;0.0;0.0;5.04376384835715
2019-03-14 19:00:00;-0.7732667740807626;0.8098382634385775;10.47912578452945;0.0;10.47912578452945;4.7561235843230785;4.7561235843230785;0.0;0.0;0.0;4.7561235843230785;3.676687465;3.676687465;0.0;0.0;4.7561235843230785
2019-03-14 20:00:00;-0.7006961426940699;0.8150499213439757;9.766250431147695;0.0;9.766250431147695;4.390491130108937;4.390491130108937;0.0;0.0;0.0;4.390491130108937;3.468651535;3.468651535;0.0;0.0;4.390491130108937
2019-03-14 21:00:00;0.5932565848345605;0.24750706168107386;0.0;0.0;0.0;0.0;0.0;0.0;0.9790107650260509;0.9790107650260509;0.0;3.258279651;0.0;3.258279651;0.0;0.0
2019-03-14 22:00:00;0.5708769738796718;0.23230368577023217;0.0;0.0;0.0;0.0;0.0;0.0;0.9528292125493638;0.9528292125493638;0.0;3.153647335;0.0;3.153647335;0.0;0.0
