;Emissions DM;Emissions OM;H_ice;H_plb;H_source;P_ice;P_ice_no_bonus;P_ice_with_bonus;P_in_hp;P_source;P_spotmarket;Q_demand;Q_ice;Q_out_hp;Q_plb;enw_to_spotmarket
2019-09-19 16:00:00;0.29310485269557895;0.29310485269557895;0.0;1.4567835621052632;1.4567835621052632;0.0;0.0;0.0;0.0;0.0;0.0;1.383944384;0.0;0.0;1.383944384;0.0
2019-09-19 17:00:00;0.3182064126307368;0.3182064126307368;0.0;1.5815428063157893;1.5815428063157893;0.0;0.0;0.0;0.0;0.0;0.0;1.502465666;0.0;0.0;1.502465666;0.0
2019-09-19 18:00:00;-0.779468457300768;-0.33812352005256874;7.443096367763522;0.0;7.443096367763522;3.198949694873154;3.198949694873154;0.0;0.0;0.0;3.198949694873154;1.549527906;1.549527906;0.0;0.0;3.198949694873154
2019-09-19 19:00:00;0.31096777499957895;0.31096777499957895;0.0;1.5455654821052631;1.5455654821052631;0.0;0.0;0.0;0.0;0.0;0.0;1.468287208;0.0;0.0;1.468287208;0.0
2019-09-19 20:00:00;0.29886490583663156;0.29886490583663156;0.0;1.4854120568421052;1.4854120568421052;0.0;0.0;0.0;0.0;0.0;0.0;1.411141454;0.0;0.0;1.411141454;0.0
2019-09-19 21:00:00;0.2824729160690526;0.2824729160690526;0.0;1.4039409347368421;1.4039409347368421;0.0;0.0;0.0;0.0;0.0;0.0;1.333743888;0.0;0.0;1.333743888;0.0
2019-09-19 22:00:00;0.2839198858972631;0.2839198858972631;0.0;1.4111326336842103;1.4111326336842103;0.0;0.0;0.0;0.0;0.0;0.0;1.340576002;0.0;0.0;1.340576002;0.0
2019-09-19 23:00:00;0.27511242261094737;0.27511242261094737;0.0;1.367357965263158;1.367357965263158;0.0;0.0;0.0;0.0;0.0;0.0;1.298990067;0.0;0.0;1.298990067;0.0
2019-09-20 00:00:00;0.27577864452252626;0.27577864452252626;0.0;1.3706692073684208;1.3706692073684208;0.0;0.0;0.0;0.0;0.0;0.0;1.302135747;0.0;0.0;1.302135747;0.0
2019-09-20 01:00:00;0.2847430787541052;0.2847430787541052;0.0;1.415224049473684;1.415224049473684;0.0;0.0;0.0;0.0;0.0;0.0;1.344462847;0.0;0.0;1.344462847;0.0
2019-09-20 02:00:00;0.29747568549136844;0.29747568549136844;0.0;1.4785073831578948;1.4785073831578948;0.0;0.0;0.0;0.0;0.0;0.0;1.404582014;0.0;0.0;1.404582014;0.0
2019-09-20 03:00:00;0.3056592701473684;0.3056592701473684;0.0;1.5191812631578945;1.5191812631578945;0.0;0.0;0.0;0.0;0.0;0.0;1.4432222;0.0;0.0;1.4432222;0.0
2019-09-20 04:00:00;-1.0362682814487298;-0.4410389303803228;9.203944867605871;0.0;9.203944867605871;4.102085643454437;4.102085643454437;0.0;0.0;0.0;4.102085643454437;1.769761755;1.769761755;0.0;0.0;4.102085643454437
2019-09-20 05:00:00;-1.5012319860821175;-0.7429811044886674;11.825530850874546;0.0;11.825530850874546;5.446692260093364;5.446692260093364;0.0;0.0;0.0;5.446692260093364;2.097650254;2.097650254;0.0;0.0;5.446692260093364
2019-09-20 06:00:00;-1.4469231549962496;-0.6701671549923951;11.397709838031723;0.0;11.397709838031723;5.227263651504152;5.227263651504152;0.0;0.0;0.0;5.227263651504152;2.04414158;2.04414158;0.0;0.0;5.227263651504152
2019-09-20 07:00:00;-1.3189074012026287;-0.39766956741823334;10.598331395514414;0.0;10.598331395514414;4.817263922383256;4.817263922383256;0.0;0.0;0.0;4.817263922383256;1.944161263;1.944161263;0.0;0.0;4.817263922383256
2019-09-20 08:00:00;-1.2246842475889297;-0.17499548464056902;10.035624005375606;0.0;10.035624005375606;4.5286523396081275;4.5286523396081275;0.0;0.0;0.0;4.5286523396081275;1.873782003;1.873782003;0.0;0.0;4.5286523396081275
2019-09-20 09:00:00;-1.1665196412138057;0.039781498902722756;9.84633867436723;0.0;9.84633867436723;4.431568242374278;4.431568242374278;0.0;0.0;0.0;4.431568242374278;1.8501076;1.8501076;0.0;0.0;4.431568242374278
2019-09-20 10:00:00;-0.9569168125208709;0.23977355917145382;8.76094242861211;0.0;8.76094242861211;3.8748705093868137;3.8748705093868137;0.0;0.0;0.0;3.8748705093868137;1.714354301;1.714354301;0.0;0.0;3.8748705093868137
