date;heat_demand;temp_feed_flow;temp_back_flow;hp_P_max;hp_P_min;hp_c_1;hp_c_0;ice_P_max_woDH;ice_eta_el_max;ice_P_min_woDH;ice_eta_el_min;ice_H_L_FG_share_max;ice_H_L_FG_share_min;ice_Q_in;el_spot_price;gas_price;co2_price;ef_om;ef_dm
21.01.2019 21:00;3.937843288;66;38;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;68.34;24.134;22.95;0.597888427;0.728782874
21.01.2019 22:00;3.886367077;66;38;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;59.83;24.134;22.95;0.603417695;0.734745841
21.01.2019 23:00;3.814544571;66;38;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;54.93;24.134;22.95;0.604908153;0.740029511
22.01.2019 00:00;4.02241115;66;38;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;54.19;24.134;22.95;0.601876435;0.740292571
22.01.2019 01:00;4.355424256;68;38;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;54.05;24.134;22.95;0.59264632;0.738407929
22.01.2019 02:00;4.794496303;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.52;24.134;22.95;0.584606034;0.740041611
22.01.2019 03:00;4.968480899;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;51.97;24.134;22.95;0.576983091;0.741276576
22.01.2019 04:00;4.981842858;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;51.96;24.134;22.95;0.571033261;0.741500454
22.01.2019 05:00;5.444146452;76;38;1.419794093;0.549925435;3.061371301;-0.504124643;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;52.03;24.134;22.95;0.566320212;0.738069399
22.01.2019 06:00;6.461502916;79;37;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;62.33;24.134;22.95;0.560989149;0.727517295
22.01.2019 07:00;6.175085975;80;37;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;73.91;24.134;22.95;0.553673149;0.721324424
22.01.2019 08:00;5.720587282;79;37;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;80.23;24.134;22.95;0.547089918;0.721129242
22.01.2019 09:00;5.207768696;77;37;1.427684377;0.552449046;2.992735116;-0.485740721;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;76.6;24.134;22.95;0.530306356;0.723917453
22.01.2019 10:00;4.885497074;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;74.19;24.134;22.95;0.516533196;0.723629599
22.01.2019 11:00;4.539200763;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;70.06;24.134;22.95;0.505118834;0.7267918
22.01.2019 12:00;4.276618896;71;38;1.379773466;0.535918619;3.394941274;-0.58173481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;62.07;24.134;22.95;0.4999889;0.728211909
22.01.2019 13:00;4.075377731;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;58.45;24.134;22.95;0.499351114;0.72891033
22.01.2019 14:00;4.260821299;69;37;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;59.69;24.134;22.95;0.509459238;0.729576926
22.01.2019 15:00;4.621109311;70;37;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;65.09;24.134;22.95;0.523172829;0.730102904
22.01.2019 16:00;5.062949367;71;38;1.379773466;0.535918619;3.394941274;-0.58173481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;70.21;24.134;22.95;0.528501601;0.727659451
22.01.2019 17:00;5.811040987;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;78.8;24.134;22.95;0.520702427;0.725974776
22.01.2019 18:00;6.207251732;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;74.13;24.134;22.95;0.515567319;0.726511069
22.01.2019 19:00;5.11826592;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;64.46;24.134;22.95;0.514749232;0.728956135
22.01.2019 20:00;3.937173597;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;58.34;24.134;22.95;0.524164592;0.734283429
22.01.2019 21:00;3.726278438;68;38;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;55.38;24.134;22.95;0.531498341;0.736174574
22.01.2019 22:00;3.744600052;67;38;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;56.59;24.134;22.95;0.541591319;0.739975699
22.01.2019 23:00;4.003200564;66;38;1.352654058;0.519686273;3.677537902;-0.602673437;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.72;24.134;22.95;0.548390958;0.742516629
23.01.2019 00:00;4.56755456;68;37;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.2;24.134;22.95;0.553586045;0.739593119
23.01.2019 01:00;5.472289143;72;38;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.92;24.134;22.95;0.555241342;0.736825266
23.01.2019 02:00;6.525702963;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.11;24.134;22.95;0.560088445;0.735794514
23.01.2019 03:00;6.087076069;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;51.19;24.134;22.95;0.565107098;0.735938733
23.01.2019 04:00;5.134965668;76;38;1.419794093;0.549925435;3.061371301;-0.504124643;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;51.02;24.134;22.95;0.573150034;0.736293482
23.01.2019 05:00;5.530259467;78;38;1.435574661;0.554972657;2.925275651;-0.467805117;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;55.05;24.134;22.95;0.581386182;0.736976861
23.01.2019 06:00;6.445541117;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;63.96;24.134;22.95;0.583322987;0.729251223
23.01.2019 07:00;6.331292292;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;82.55;24.134;22.95;0.587784175;0.720352054
23.01.2019 08:00;6.065197177;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;92.15;24.134;22.95;0.587217709;0.716091658
23.01.2019 09:00;5.77188802;78;38;1.435574661;0.554972657;2.925275651;-0.467805117;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;93.65;24.134;22.95;0.581903402;0.717925194
23.01.2019 10:00;5.273287126;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;91.93;24.134;22.95;0.574099515;0.719745724
23.01.2019 11:00;4.712090404;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;88.07;24.134;22.95;0.568789016;0.720957776
23.01.2019 12:00;4.566902345;71;38;1.379773466;0.535918619;3.394941274;-0.58173481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;84.96;24.134;22.95;0.566386331;0.721358609
23.01.2019 13:00;4.366362949;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;83.99;24.134;22.95;0.571380819;0.722028958
23.01.2019 14:00;4.549716232;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;85.59;24.134;22.95;0.577889104;0.723100084
23.01.2019 15:00;4.796273897;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;86.87;24.134;22.95;0.585609185;0.721788029
23.01.2019 16:00;5.730463803;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;84.96;24.134;22.95;0.587743995;0.720584892
23.01.2019 17:00;7.012211281;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;90.01;24.134;22.95;0.581191188;0.71604679
23.01.2019 18:00;6.427917746;81;38;1.45718932;0.561444324;2.718736459;-0.408534481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;93.76;24.134;22.95;0.575144047;0.716327725
23.01.2019 19:00;5.505740266;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;90.54;24.134;22.95;0.577548374;0.722273113
23.01.2019 20:00;3.83224936;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;78.49;24.134;22.95;0.586430507;0.726683012
23.01.2019 21:00;3.28300859;67;38;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;68.93;24.134;22.95;0.593410973;0.731692573
23.01.2019 22:00;3.515472857;68;38;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;65.1;24.134;22.95;0.596986999;0.733702531
23.01.2019 23:00;3.91364861;67;37;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;59;24.134;22.95;0.604078013;0.736485778
24.01.2019 00:00;4.445690176;68;38;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;61.88;24.134;22.95;0.607381181;0.736443393
24.01.2019 01:00;5.011412216;71;38;1.379773466;0.535918619;3.394941274;-0.58173481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;59.08;24.134;22.95;0.6100532;0.733727389
24.01.2019 02:00;5.522207504;74;38;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;57.9;24.134;22.95;0.611274351;0.732595626
24.01.2019 03:00;5.878187552;78;38;1.435574661;0.554972657;2.925275651;-0.467805117;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;56.37;24.134;22.95;0.615302415;0.734308679
24.01.2019 04:00;5.567813544;77;38;1.427684377;0.552449046;2.992735116;-0.485740721;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;56.95;24.134;22.95;0.618560212;0.734263163
24.01.2019 05:00;5.761272233;78;38;1.435574661;0.554972657;2.925275651;-0.467805117;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;61.53;24.134;22.95;0.62476333;0.734668073
24.01.2019 06:00;6.737148949;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;75.98;24.134;22.95;0.625481318;0.730684115
24.01.2019 07:00;6.469713985;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;99.07;24.134;22.95;0.623728629;0.720992934
24.01.2019 08:00;6.263595073;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;113.07;24.134;22.95;0.620378869;0.716578017
24.01.2019 09:00;6.525020966;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;111.23;24.134;22.95;0.616511747;0.716754551
24.01.2019 10:00;6.67536824;82;38;1.46409603;0.563434109;2.651512114;-0.389508274;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;108.25;24.134;22.95;0.607437195;0.719017874
24.01.2019 11:00;6.428362972;81;38;1.45718932;0.561444324;2.718736459;-0.408534481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;103.69;24.134;22.95;0.602313022;0.720182018
24.01.2019 12:00;5.775393575;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;98.33;24.134;22.95;0.602131216;0.722250687
24.01.2019 13:00;5.025775903;74;38;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;92.63;24.134;22.95;0.606865491;0.720741394
24.01.2019 14:00;4.995891039;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;89.86;24.134;22.95;0.615831984;0.721232905
24.01.2019 15:00;5.65816269;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;90.45;24.134;22.95;0.624477602;0.721497857
24.01.2019 16:00;6.421685795;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;95.01;24.134;22.95;0.629706551;0.718954911
24.01.2019 17:00;6.402393263;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;106.82;24.134;22.95;0.625557618;0.713853694
24.01.2019 18:00;6.025345769;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;121.46;24.134;22.95;0.628240222;0.717244222
24.01.2019 19:00;5.230779698;76;38;1.419794093;0.549925435;3.061371301;-0.504124643;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;102.06;24.134;22.95;0.63107783;0.722229871
24.01.2019 20:00;4.792895962;74;39;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;89.34;24.134;22.95;0.635367694;0.726729892
24.01.2019 21:00;4.563923897;72;38;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;74.43;24.134;22.95;0.638662249;0.729446049
24.01.2019 22:00;4.338657695;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;69.92;24.134;22.95;0.641186885;0.731740648
24.01.2019 23:00;4.34576143;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;63.79;24.134;22.95;0.645121239;0.736251725
25.01.2019 00:00;4.782573973;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;64.63;24.134;22.95;0.643775227;0.737520119
25.01.2019 01:00;5.790973624;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;60.64;24.134;22.95;0.642691122;0.735828736
25.01.2019 02:00;6.561576344;80;39;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;57.8;24.134;22.95;0.643085901;0.736526287
25.01.2019 03:00;6.06214731;80;39;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;55.44;24.134;22.95;0.641538038;0.735406689
25.01.2019 04:00;5.346655273;77;39;1.427684377;0.552449046;2.992735116;-0.485740721;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;55.28;24.134;22.95;0.642690284;0.735446822
25.01.2019 05:00;5.738613417;78;39;1.435574661;0.554972657;2.925275651;-0.467805117;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;58.98;24.134;22.95;0.641802861;0.733833853
25.01.2019 06:00;6.659000456;79;39;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;71.1;24.134;22.95;0.636371081;0.726457536
25.01.2019 07:00;6.495141347;80;39;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;84.48;24.134;22.95;0.626454279;0.717030318
25.01.2019 08:00;6.454051929;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;97;24.134;22.95;0.618017418;0.713876619
25.01.2019 09:00;6.241497116;80;39;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;93.64;24.134;22.95;0.605571911;0.714002187
25.01.2019 10:00;6.090908877;79;39;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;85;24.134;22.95;0.590454248;0.713371009
25.01.2019 11:00;5.7298285;79;39;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;78;24.134;22.95;0.576945932;0.71904842
25.01.2019 12:00;4.779119614;74;38;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;71.81;24.134;22.95;0.565845543;0.720540078
25.01.2019 13:00;4.619107505;72;39;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;69.87;24.134;22.95;0.559106571;0.722135456
25.01.2019 14:00;5.184383435;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;68.64;24.134;22.95;0.558167818;0.724174131
25.01.2019 15:00;6.13702538;77;38;1.427684377;0.552449046;2.992735116;-0.485740721;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;65.58;24.134;22.95;0.558821066;0.724758204
25.01.2019 16:00;6.556943622;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;65.08;24.134;22.95;0.552115466;0.723874681
25.01.2019 17:00;6.09739552;80;38;1.450140206;0.559370372;2.787246368;-0.428382177;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;70.87;24.134;22.95;0.537484143;0.722172102
25.01.2019 18:00;4.938086269;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;71.74;24.134;22.95;0.518007786;0.719946941
25.01.2019 19:00;4.64615065;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;58.51;24.134;22.95;0.50425777;0.719636128
25.01.2019 20:00;4.555396987;71;38;1.379773466;0.535918619;3.394941274;-0.58173481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;50.78;24.134;22.95;0.492846763;0.72043012
25.01.2019 21:00;4.597160468;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;51.12;24.134;22.95;0.484378915;0.718284704
25.01.2019 22:00;4.668594578;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;47.16;24.134;22.95;0.479315071;0.718961922
25.01.2019 23:00;4.852016013;71;38;1.379773466;0.535918619;3.394941274;-0.58173481;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;42.9;24.134;22.95;0.473358172;0.717767061
26.01.2019 00:00;4.97684403;72;38;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;44.29;24.134;22.95;0.458986134;0.714571935
26.01.2019 01:00;5.194890769;73;38;1.394728463;0.541826197;3.265289612;-0.555313704;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;42.61;24.134;22.95;0.4467924;0.709233695
26.01.2019 02:00;5.141324021;74;38;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;42.51;24.134;22.95;0.440127796;0.705627859
26.01.2019 03:00;4.763574228;72;38;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;41.96;24.134;22.95;0.441930094;0.707439862
26.01.2019 04:00;4.658044152;72;38;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;41.65;24.134;22.95;0.447373804;0.709246129
26.01.2019 05:00;5.040345724;74;38;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;40.72;24.134;22.95;0.461608889;0.715546664
26.01.2019 06:00;5.470776957;75;38;1.411704555;0.547326338;3.129917129;-0.522047031;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;41.53;24.134;22.95;0.462707073;0.71872339
26.01.2019 07:00;5.675409561;77;38;1.427684377;0.552449046;2.992735116;-0.485740721;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;42.36;24.134;22.95;0.461877655;0.718953039
26.01.2019 08:00;6.015463737;79;38;1.443091091;0.55729642;2.856937893;-0.44878461;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;51.37;24.134;22.95;0.473075038;0.721576652
26.01.2019 09:00;5.625774952;78;38;1.435574661;0.554972657;2.925275651;-0.467805117;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;56.28;24.134;22.95;0.473761543;0.71999606
26.01.2019 10:00;4.990623019;76;38;1.419794093;0.549925435;3.061371301;-0.504124643;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;58.62;24.134;22.95;0.470063483;0.720001649
26.01.2019 11:00;4.44277861;74;38;1.403216509;0.544576268;3.197030988;-0.538510898;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;59.18;24.134;22.95;0.461856481;0.726157079
26.01.2019 12:00;4.07411082;72;38;1.386442527;0.539035383;3.333703477;-0.571657432;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;56.72;24.134;22.95;0.453654328;0.724566152
26.01.2019 13:00;3.869475762;70;38;1.373104405;0.532801855;3.456942779;-0.591818488;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;57.44;24.134;22.95;0.444313817;0.72141058
26.01.2019 14:00;3.756539338;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.32;24.134;22.95;0.442112283;0.716139826
26.01.2019 15:00;3.891957848;68;38;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;52.8;24.134;22.95;0.444257817;0.718538048
26.01.2019 16:00;4.134460602;69;38;1.366435344;0.529685092;3.51971739;-0.601903711;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;52.44;24.134;22.95;0.446384096;0.716603008
26.01.2019 17:00;4.367712913;68;37;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;55.95;24.134;22.95;0.445733483;0.716168029
26.01.2019 18:00;4.221314634;68;38;1.361681944;0.526368781;3.572932605;-0.603293672;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;57.92;24.134;22.95;0.435268176;0.719137666
26.01.2019 19:00;4.050623987;67;37;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;53.78;24.134;22.95;0.423488516;0.720252794
26.01.2019 20:00;3.770154221;67;38;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;47.98;24.134;22.95;0.39671114;0.701847097
26.01.2019 21:00;3.884795857;67;37;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;44.99;24.134;22.95;0.370707263;0.687273247
26.01.2019 22:00;3.790069688;67;37;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;43.9;24.134;22.95;0.365263642;0.68216778
26.01.2019 23:00;3.76368721;67;37;1.357168001;0.523027527;3.62512117;-0.603199545;5.636050289;0.462171239;3.020527674;0.425712674;0.195275329;0.362029273;12.95649982;37.75;24.134;22.95;0.345303212;0.667419761
